pandemiums	0.28919637	21
to hide	0.3245544	97
turns into	0.34155726	97
edited	0.34322473	91
edited	0.34322473	91
thrown	0.3473177	96
unusual	0.3507816	99
unusual	0.3507816	99
existed	0.35385448	98
existed	0.35385448	98
existed	0.35385448	98
existed	0.35385448	98
existed	0.35385448	98
existed	0.35385448	98
kept	0.35425144	100
surrealism	0.35825178	95
at the same time	0.35929555	93
experimented	0.3595617	95
attack	0.35975915	99
attack	0.35975915	99
attack	0.35975915	99
attack	0.35975915	99
extrange	0.35991406	94
created	0.3601872	99
created	0.3601872	99
created	0.3601872	99
created	0.3601872	99
created	0.3601872	99
created	0.3601872	99
contain	0.36138237	97
discarded	0.3624445	99
discarded	0.3624445	99
attacked	0.36284202	98
attacked	0.36284202	98
typically	0.36389664	98
to be high	0.36425215	95
used to take	0.36464152	98
distinctive	0.36473203	98
identifies	0.3648328	99
produces	0.36509615	95
they built	0.36518472	98
controlled	0.3656289	91
controlled	0.3656289	91
controlled	0.3656289	91
controlled	0.3656289	91
controlled	0.3656289	91
possibly	0.36617553	94
things	0.3669006	94
things	0.3669006	94
replacing	0.3674977	97
adopt; embrace; espouse	0.36773533	98
interesting	0.36846244	98
interesting	0.36846244	98
interesting	0.36846244	98
would there be	0.36871877	99
to explore	0.36884385	99
leak	0.36919802	97
clonation	0.37025353	93
organism	0.37026754	97
focuses	0.3703193	99
as much	0.37036026	95
quite a few	0.3708333	99
hard	0.37095106	98
hard	0.37095106	98
hard	0.37095106	98
hard	0.37095106	98
hard	0.37095106	98
deaths	0.37116653	95
obtaining	0.37122256	96
obtaining	0.37122256	96
peculiarity	0.37138587	94
simultaneously	0.3716212	100
experimentals	0.37210208	97
reoccur	0.37212697	96
same with	0.37327272	98
joined	0.37386733	95
to try	0.3738873	92
proceeded	0.3741381	97
reconstruct	0.37455332	93
riches	0.37463087	92
indicate	0.3749155	98
indicate	0.3749155	98
will be able	0.37521392	99
watched	0.37526262	97
watched	0.37526262	97
watched	0.37526262	97
demostrated	0.3752718	93
detection	0.37533352	95
conceived	0.37563086	98
perfectly	0.37572744	96
comes to be	0.37589005	97
pictures	0.3759256	96
resembling	0.3759278	96
ordered	0.37622806	92
ordered	0.37622806	92
ordered	0.37622806	92
wet	0.3763993	95
to dominate	0.37652576	97
provide	0.37653047	100
provide	0.37653047	100
provide	0.37653047	100
provide	0.37653047	100
provide	0.37653047	100
provide	0.37653047	100
experimental	0.37668648	98
footage	0.37675405	95
emerges	0.37713528	97
posteriority	0.3772937	89
entire	0.37738693	98
entire	0.37738693	98
resulted	0.37738836	97
scarce	0.37762243	97
scarce	0.37762243	97
observed	0.37764758	97
observed	0.37764758	97
observed	0.37764758	97
observed	0.37764758	97
finishing	0.37765956	99
clasic	0.37768048	96
originally	0.37822908	91
excesive	0.37842515	99
go through	0.37868455	99
go through	0.37868455	99
excess	0.3789337	99
galery	0.3790111	96
creations	0.3791239	94
separate	0.3792416	97
separate	0.3792416	97
separate	0.3792416	97
economically	0.3793332	97
accompany	0.37957844	96
aimated	0.3796243	76
followed	0.3798165	94
followed	0.3798165	94
followed	0.3798165	94
followed	0.3798165	94
followed	0.3798165	94
followed	0.3798165	94
tensions	0.38017663	99
excessive	0.38026336	99
brought	0.38037002	99
brought	0.38037002	99
brought	0.38037002	99
calls for	0.38063893	95
seem	0.3807951	96
manipulation	0.3812134	95
adversary	0.38134745	96
seperation	0.38162342	95
several	0.3816815	99
several	0.3816815	99
several	0.3816815	99
conclussions	0.38173676	20
artist	0.38205472	96
constitutes	0.38207066	99
constitutes	0.38207066	99
melting	0.3826176	96
murders	0.3828444	98
aggresive	0.3830269	96
tied to	0.38317826	100
was handed down	0.3832268	94
large	0.3833046	96
large	0.3833046	96
large	0.3833046	96
large	0.3833046	96
large	0.3833046	96
large	0.3833046	96
of that	0.38334337	99
altering	0.38410932	97
defeated	0.3841343	92
defeated	0.3841343	92
to combat	0.38423222	95
offered	0.3842423	99
amateurs	0.3842964	97
occasionally	0.3843562	96
in question	0.3847108	98
colaborated	0.3849569	94
becoming	0.38497096	96
sculptors	0.3850597	99
animations	0.3855064	61
surrounded	0.38558	96
surrounded	0.38558	96
contained	0.38575733	96
contained	0.38575733	96
took out	0.38592073	99
were released	0.3859671	98
necessarily	0.38614956	97
rich	0.38618708	97
rich	0.38618708	97
rich	0.38618708	97
inconscious	0.38635194	94
composed	0.38639113	97
composed	0.38639113	97
composed	0.38639113	97
composed	0.38639113	97
composed	0.38639113	97
taken away	0.38648486	97
huge	0.38670468	95
huge	0.38670468	95
huge	0.38670468	95
photographs	0.3869766	99
publically	0.38704494	92
dependence	0.38716826	96
undertaken	0.3874026	98
undertaken	0.3874026	98
halts	0.38753295	94
lead to	0.38767987	99
advances	0.38804257	94
advances	0.38804257	94
slowly	0.38814664	97
remained	0.38816375	100
remained	0.38816375	100
advertisements	0.38829124	96
species	0.38857388	98
aswell	0.3887462	91
based	0.38890147	98
based	0.38890147	98
based	0.38890147	98
based	0.38890147	98
based	0.38890147	98
based	0.38890147	98
based	0.38890147	98
based	0.38890147	98
based	0.38890147	98
significatives	0.38891867	97
chaos, total lack of order, confusion	0.38891894	98
selective	0.38899112	99
artists	0.38902742	96
would give	0.3890795	98
obtained	0.38914654	96
obtained	0.38914654	96
obtained	0.38914654	96
obtained	0.38914654	96
obtained	0.38914654	96
obtained	0.38914654	96
ensures	0.38941306	97
designed	0.3900437	98
designed	0.3900437	98
designed	0.3900437	98
designed	0.3900437	98
front;  previous; prior, former; preceding	0.3901791	99
known	0.39041364	98
known	0.39041364	98
known	0.39041364	98
known	0.39041364	98
known	0.39041364	98
known	0.39041364	98
known	0.39041364	98
known	0.39041364	98
known	0.39041364	98
known	0.39041364	98
partially	0.3906318	97
animated	0.39074096	71
existing	0.39103264	98
existing	0.39103264	98
freely	0.39117974	97
too much	0.3914274	99
experimentation	0.3915252	98
adapted	0.39153326	97
orthodox ones	0.3915845	99
amid	0.39168426	97
obstacle	0.3917526	96
became	0.39191136	96
became	0.39191136	96
aquires	0.39194724	99
including	0.392137	94
including	0.392137	94
narrowly	0.39221013	98
surely	0.39229628	99
was taken	0.39237848	96
caused by	0.39242557	98
penetration	0.39247245	94
remeet	0.3925052	93
depending	0.39258704	98
utilized	0.39289317	97
conceptual	0.39293188	98
helped	0.39299136	100
helped	0.39299136	100
helped	0.39299136	100
lived	0.39310893	97
lived	0.39310893	97
lived	0.39310893	97
lived	0.39310893	97
newly-formed	0.393174	98
maintainted	0.3932615	94
inspirations	0.39330137	98
in contrast	0.3934333	99
perceived	0.39344016	95
perceived	0.39344016	95
loving	0.39368367	94
behind	0.39383417	95
seperate	0.39387244	96
attempted	0.39391747	93
attempted	0.39391747	93
thumb|left|px|the	0.3941242	99
collected	0.3941334	98
collected	0.3941334	98
keeping	0.39420748	100
finds	0.39425606	95
dicks	0.394281	92
defending	0.39449024	98
sorrounded	0.39456347	93
fait	0.39459682	95
sustains	0.39473623	98
punishment	0.39483333	97
popularized	0.3948345	96
would consist	0.39486897	98
bigger	0.3949017	98
to embrace	0.39504206	97
reflexions	0.3951059	99
carries	0.3951817	98
carries	0.3951817	98
defeating	0.39526033	99
tragic	0.39536172	96
touches	0.3954202	99
modify	0.39542112	99
rarely	0.39542514	97
rarely	0.39542514	97
transform, convert; proselytize	0.3954295	98
depicted	0.39558545	97
compilation	0.39573577	92
compilation	0.39573577	92
compilation	0.39573577	92
images	0.3957457	98
caught	0.39575326	98
precursos	0.39575714	95
reaches	0.3958416	98
realistic	0.39585966	97
lack	0.39604813	96
took	0.3962314	94
took	0.3962314	94
antology	0.39636073	85
small	0.3966576	90
small	0.3966576	90
small	0.3966576	90
small	0.3966576	90
small	0.3966576	90
brings together	0.39676183	97
watchers	0.39691752	98
absorb	0.39705738	93
synthetic	0.39730054	98
dissappearence	0.39739716	95
installations	0.397712	98
conventional	0.3977297	96
conventional	0.3977297	96
worked	0.39783624	97
worked	0.39783624	97
worked	0.39783624	97
soon	0.39790085	92
soon	0.39790085	92
modernity	0.3979555	99
eternal	0.39798895	95
like that	0.3980557	87
they tried	0.39825618	97
invention	0.398314	96
invention	0.398314	96
maintained	0.3983488	94
maintained	0.3983488	94
maintained	0.3983488	94
maintained	0.3983488	94
concludes	0.39842868	98
holds	0.39862052	97
picture	0.39872873	100
stored	0.3988191	98
separated	0.39890963	97
separated	0.39890963	97
